levelId,generatedName,category,difficultyTier,complexityScore,width,height,filled,colors,timeLimit,displacementRatio,secPerCell,shapeComponents,colorComponents,holes,horizontalSymmetry,verticalSymmetry,fillRate,animal,style,file
257,小型多色双轴对称图腾,纹样/双轴对称图腾,困难,67.74,17,17,289,5,300,0.8581,1.0381,1,38,0,1.0,1.0,1.0,,,assets/LevelData/level_257.json
258,大型高彩环形纹章,纹样/环形纹章,超高压,94.06,47,47,1144,9,300,0.8584,0.2622,1,164,1,0.6143,0.6768,0.5179,,,assets/LevelData/level_258.json
259,中型多色左右对称徽章,纹样/左右对称徽章,困难,77.69,30,21,525,7,300,0.859,0.5714,1,58,0,0.9333,0.6667,0.8333,,,assets/LevelData/level_259.json
260,中型多色左右对称徽章,纹样/左右对称徽章,困难,72.14,29,30,493,6,300,0.856,0.6085,1,38,0,1.0,0.6023,0.5667,,,assets/LevelData/level_260.json
261,中型多色双轴对称图腾,纹样/双轴对称图腾,困难,72.65,19,28,480,6,300,0.8583,0.625,1,40,0,1.0,1.0,0.9023,,,assets/LevelData/level_261.json
262,中型多色双轴对称图腾,纹样/双轴对称图腾,困难,77.59,24,23,552,7,300,0.8569,0.5435,1,59,0,1.0,1.0,1.0,,,assets/LevelData/level_262.json
263,中型多色环形纹章,纹样/环形纹章,专家,78.06,32,36,526,5,300,0.8593,0.5703,1,109,1,0.6771,0.6597,0.4566,,,assets/LevelData/level_263.json
264,中型多色镂空对称图腾,纹样/镂空图腾,专家,81.79,31,33,550,7,300,0.8509,0.5455,1,121,6,1.0,0.6266,0.5376,,,assets/LevelData/level_264.json
265,中型多色双轴对称图腾,纹样/双轴对称图腾,困难,72.9,29,29,841,4,300,0.8442,0.3567,1,35,0,1.0,1.0,1.0,,,assets/LevelData/level_265.json
266,中型高彩双轴对称图腾,纹样/双轴对称图腾,专家,84.22,29,24,696,9,300,0.8592,0.431,1,86,0,1.0,1.0,1.0,,,assets/LevelData/level_266.json
267,中型多色双轴对称图腾,纹样/双轴对称图腾,专家,86.52,30,27,810,6,300,0.858,0.3704,1,115,0,1.0,1.0,1.0,,,assets/LevelData/level_267.json
268,中型多色横幅长卷,构图/横幅长卷,专家,78.64,38,19,463,7,300,0.8575,0.6479,1,59,0,0.7424,0.7341,0.6413,,,assets/LevelData/level_268.json
269,中型多色双轴对称图腾,纹样/双轴对称图腾,专家,78.34,27,30,810,7,300,0.8593,0.3704,1,34,0,1.0,1.0,1.0,,,assets/LevelData/level_269.json
270,中型高彩环形纹章,纹样/环形纹章,专家,82.18,28,30,698,9,300,0.8582,0.4298,1,72,1,0.7619,0.7762,0.831,,,assets/LevelData/level_270.json
271,中型多色双轴对称图腾,纹样/双轴对称图腾,困难,74.6,22,21,462,8,300,0.8571,0.6494,1,32,0,1.0,1.0,1.0,,,assets/LevelData/level_271.json
272,中型高彩双轴对称图腾,纹样/双轴对称图腾,困难,74.34,16,26,416,10,300,0.8582,0.7212,1,36,0,1.0,1.0,1.0,,,assets/LevelData/level_272.json
273,中型多色环形纹章,纹样/环形纹章,专家,81.22,31,30,667,6,300,0.8591,0.4498,4,105,2,0.8086,0.757,0.7172,,,assets/LevelData/level_273.json
274,中型高彩环形纹章（左右对称）,纹样/环形纹章,专家,78.8,29,25,546,10,300,0.8187,0.5495,1,39,1,0.9779,0.8152,0.7531,,,assets/LevelData/level_274.json
275,中型多色普通拼豆图,图案/普通拼豆图,困难,75.07,27,29,455,7,300,0.8571,0.6593,1,65,0,0.857,0.7267,0.5811,,,assets/LevelData/level_275.json
276,中型高彩双轴对称图腾,纹样/双轴对称图腾,困难,75.99,20,27,468,9,300,0.859,0.641,1,30,0,1.0,0.8815,0.8667,,,assets/LevelData/level_276.json
277,中型多色双轴对称图腾,纹样/双轴对称图腾,困难,72.19,21,21,441,6,300,0.8571,0.6803,1,59,0,1.0,1.0,1.0,,,assets/LevelData/level_277.json
278,大型多色双轴对称图腾,纹样/双轴对称图腾,专家,85.94,22,44,968,8,300,0.72,0.3099,1,107,0,1.0,1.0,1.0,,,assets/LevelData/level_278.json
279,中型多色左右对称徽章,纹样/左右对称徽章,专家,83.29,29,30,513,8,300,0.8577,0.5848,2,103,0,0.9448,0.7034,0.5897,,,assets/LevelData/level_279.json
280,中型多色双轴对称图腾,纹样/双轴对称图腾,专家,85.35,27,29,783,5,300,0.8595,0.3831,1,118,0,1.0,1.0,1.0,,,assets/LevelData/level_280.json
281,中型高彩双轴对称图腾,纹样/双轴对称图腾,专家,85.74,28,29,812,11,364,0.9347,0.4483,1,67,0,1.0,1.0,1.0,,,assets/LevelData/level_281.json
282,中型多色镂空对称图腾,纹样/镂空图腾,困难,69.07,23,26,440,5,300,0.8591,0.6818,9,53,2,0.8462,0.7993,0.7358,,,assets/LevelData/level_282.json
283,中型高彩左右对称徽章,纹样/左右对称徽章,专家,85.82,29,27,581,9,300,0.8589,0.5164,1,168,0,1.0,0.7957,0.742,,,assets/LevelData/level_283.json
284,小型多色简笔轮廓,图标/简笔轮廓,困难,70.38,25,20,339,5,300,0.8496,0.885,1,59,0,0.76,0.74,0.678,,,assets/LevelData/level_284.json
285,中型多色双轴对称图腾,纹样/双轴对称图腾,专家,79.63,29,28,812,6,300,0.8596,0.3695,1,59,0,1.0,1.0,1.0,,,assets/LevelData/level_285.json
286,中型多色对称拼豆图,图案/普通拼豆图,困难,71.64,30,32,712,6,300,0.8581,0.4213,1,36,0,0.8625,0.9083,0.7417,,,assets/LevelData/level_286.json
287,中型多色双轴对称图腾,纹样/双轴对称图腾,困难,76.52,19,29,551,6,300,0.8566,0.5445,1,63,0,1.0,1.0,1.0,,,assets/LevelData/level_287.json
288,中型高彩双轴对称图腾,纹样/双轴对称图腾,专家,85.75,27,32,864,9,300,0.8588,0.3472,1,66,0,1.0,1.0,1.0,,,assets/LevelData/level_288.json
289,大型高彩左右对称徽章,纹样/左右对称徽章,超高压,95.6,26,57,1329,9,300,0.8593,0.2257,1,202,0,0.969,0.7935,0.8968,,,assets/LevelData/level_289.json
290,中型多色饱满拼豆图,图案/普通拼豆图,困难,76.39,30,28,720,6,300,0.8597,0.4167,1,70,0,0.7952,0.7143,0.8571,,,assets/LevelData/level_290.json
291,超大型多色双轴对称图腾,纹样/双轴对称图腾,专家,88.13,48,52,2067,7,300,0.6952,0.1451,1,125,0,0.9992,0.9271,0.8281,,,assets/LevelData/level_291.json
292,中型多色双轴对称图腾,纹样/双轴对称图腾,困难,75.58,26,27,702,7,300,0.859,0.4274,1,51,0,1.0,1.0,1.0,,,assets/LevelData/level_292.json
293,中型多色环形纹章,纹样/环形纹章,困难,75.3,25,31,542,7,300,0.8579,0.5535,1,46,2,0.7652,0.8968,0.6994,,,assets/LevelData/level_293.json
294,中型多色双轴对称图腾,纹样/双轴对称图腾,困难,71.41,21,21,396,5,300,0.8586,0.7576,1,63,0,0.9773,0.9773,0.898,,,assets/LevelData/level_294.json
295,中型多色双轴对称图腾,纹样/双轴对称图腾,困难,69.53,19,23,437,6,300,0.8581,0.6865,1,47,0,1.0,1.0,1.0,,,assets/LevelData/level_295.json
296,中型高彩对称拼豆图,图案/普通拼豆图,超高压,91.6,36,31,798,10,300,0.8584,0.3759,1,97,0,0.8746,0.6577,0.7151,,,assets/LevelData/level_296.json
297,中型多色普通拼豆图,图案/普通拼豆图,超高压,91.49,34,38,892,8,300,0.8587,0.3363,1,159,0,0.805,0.6842,0.6904,,,assets/LevelData/level_297.json
298,中型多色碎色拼贴图,纹样/碎色马赛克,专家,86.48,37,32,850,7,420,0.9965,0.4941,2,196,0,0.8851,0.7466,0.7179,,,assets/LevelData/level_298.json
299,中型多色双轴对称图腾,纹样/双轴对称图腾,困难,74.77,20,25,500,6,300,0.86,0.6,1,51,0,1.0,1.0,1.0,,,assets/LevelData/level_299.json
300,中型多色双轴对称图腾,纹样/双轴对称图腾,困难,70.14,25,25,625,6,300,0.8576,0.48,1,27,0,1.0,1.0,1.0,,,assets/LevelData/level_300.json
301,中型多色双轴对称图腾,纹样/双轴对称图腾,困难,76.55,22,25,550,6,300,0.8582,0.5455,1,63,0,1.0,1.0,1.0,,,assets/LevelData/level_301.json
302,大型高彩满版色块图,构图/满版色块,超高压,97.22,44,45,1754,10,300,0.8597,0.171,1,144,0,0.8848,0.8343,0.8859,,,assets/LevelData/level_302.json
303,中型多色左右对称徽章,纹样/左右对称徽章,困难,77.68,29,30,729,5,300,0.8587,0.4115,1,93,0,0.9839,0.8552,0.8379,,,assets/LevelData/level_303.json
304,中型多色左右对称徽章,纹样/左右对称徽章,困难,77.01,30,30,668,6,300,0.8593,0.4491,1,72,0,0.9867,0.6889,0.7422,,,assets/LevelData/level_304.json
305,中型多色左右对称徽章,纹样/左右对称徽章,困难,77.16,29,29,572,5,300,0.8584,0.5245,1,78,0,0.9929,0.6742,0.6801,,,assets/LevelData/level_305.json
306,中型多色普通拼豆图,图案/普通拼豆图,专家,79.53,31,30,619,7,300,0.8578,0.4847,1,74,0,0.7935,0.6882,0.6656,,,assets/LevelData/level_306.json
307,中型多色双轴对称图腾,纹样/双轴对称图腾,困难,77.74,23,23,529,8,300,0.8582,0.5671,1,49,0,1.0,1.0,1.0,,,assets/LevelData/level_307.json
308,中型多色环形纹章,纹样/环形纹章,困难,69.46,27,30,504,5,300,0.8532,0.5952,3,34,1,0.7827,0.5556,0.6222,,,assets/LevelData/level_308.json
309,中型多色左右对称徽章,纹样/左右对称徽章,专家,81.51,26,28,568,7,300,0.8574,0.5282,1,82,0,1.0,0.8242,0.7802,,,assets/LevelData/level_309.json
310,大型多色左右对称徽章,纹样/左右对称徽章,专家,84.22,41,41,1217,7,300,0.8595,0.2465,1,94,0,1.0,0.6573,0.724,,,assets/LevelData/level_310.json
311,大型多色左右对称徽章,纹样/左右对称徽章,专家,83.42,41,42,1258,8,360,0.632,0.2862,1,105,0,0.9141,0.8095,0.7305,,,assets/LevelData/level_311.json
312,大型多色横幅长卷,构图/横幅长卷,专家,80.16,59,29,1091,4,360,0.7727,0.33,1,120,0,0.7545,0.6248,0.6376,,,assets/LevelData/level_312.json
313,中型多色环形纹章,纹样/环形纹章,困难,68.33,26,30,503,6,360,0.8449,0.7157,7,45,2,0.8128,0.7308,0.6449,,,assets/LevelData/level_313.json
314,中型高彩环形纹章（左右对称）,纹样/环形纹章,专家,80.14,29,29,526,9,360,0.8517,0.6844,1,92,1,0.9501,0.679,0.6254,,,assets/LevelData/level_314.json
315,大型多色纵向拼豆图,图案/普通拼豆图,专家,88.22,46,62,1706,8,360,0.7351,0.211,2,168,0,0.8401,0.8205,0.5982,,,assets/LevelData/level_315.json
316,大型多色左右对称徽章,纹样/左右对称徽章,专家,87.19,33,50,1097,7,360,0.8587,0.3282,1,124,0,0.9455,0.7491,0.6648,,,assets/LevelData/level_316.json
317,中型高彩左右对称徽章,纹样/左右对称徽章,专家,84.13,28,30,623,11,360,0.8587,0.5778,1,58,0,0.9119,0.65,0.7417,,,assets/LevelData/level_317.json
318,中型多色环形纹章,纹样/环形纹章,专家,81.81,31,49,821,7,360,0.8295,0.4385,7,107,4,0.7196,0.609,0.5405,,,assets/LevelData/level_318.json
319,中型多色双轴对称图腾,纹样/双轴对称图腾,专家,78.22,27,31,570,7,360,0.8158,0.6316,1,67,0,1.0,0.8925,0.681,,,assets/LevelData/level_319.json
320,中型多色对称拼豆图,图案/普通拼豆图,困难,76.91,28,31,551,7,360,0.8584,0.6534,1,86,0,0.8871,0.6359,0.6348,,,assets/LevelData/level_320.json
321,大型高彩双轴对称图腾,纹样/双轴对称图腾,超高压,95.36,29,33,957,11,360,0.8589,0.3762,1,125,0,1.0,1.0,1.0,,,assets/LevelData/level_321.json
322,大型高彩双轴对称图腾,纹样/双轴对称图腾,超高压,91.19,37,38,1406,12,360,0.8592,0.256,1,91,0,1.0,1.0,1.0,,,assets/LevelData/level_322.json
323,大型多色普通拼豆图,图案/普通拼豆图,困难,77.33,50,46,1563,6,360,0.6488,0.2303,4,68,0,0.587,0.6026,0.6796,,,assets/LevelData/level_323.json
324,小型多色双轴对称图腾,纹样/双轴对称图腾,困难,74.14,26,20,342,7,360,0.8567,1.0526,1,87,0,0.9154,0.9,0.6577,,,assets/LevelData/level_324.json
325,中型多色饱满拼豆图,图案/普通拼豆图,困难,77.14,30,35,853,6,360,0.8593,0.422,1,81,0,0.8305,0.8019,0.8124,,,assets/LevelData/level_325.json
326,中型多色简笔轮廓,图标/简笔轮廓,普通,58.02,25,31,462,3,360,0.5693,0.7792,1,40,0,0.4632,0.5148,0.5961,,,assets/LevelData/level_326.json
327,中型多色环形纹章,纹样/环形纹章,专家,78.91,35,57,837,4,360,0.8578,0.4301,12,191,7,0.7614,0.7564,0.4195,,,assets/LevelData/level_327.json
328,中型多色横幅长卷,构图/横幅长卷,困难,70.14,41,22,546,6,360,0.859,0.6593,1,55,0,0.7561,0.6319,0.6053,,,assets/LevelData/level_328.json
329,小型多色左右对称徽章,纹样/左右对称徽章,困难,68.83,19,30,348,4,360,0.8563,1.0345,1,75,0,1.0,0.7263,0.6105,,,assets/LevelData/level_329.json
330,中型高彩双轴对称图腾,纹样/双轴对称图腾,困难,76.21,23,24,552,9,360,0.8587,0.6522,1,59,0,1.0,1.0,1.0,,,assets/LevelData/level_330.json
331,中型多色双轴对称图腾,纹样/双轴对称图腾,专家,80.67,21,29,609,6,360,0.8571,0.5911,1,108,0,1.0,1.0,1.0,,,assets/LevelData/level_331.json
332,中型多色双轴对称图腾,纹样/双轴对称图腾,困难,75.16,23,27,621,6,360,0.8599,0.5797,1,58,0,1.0,1.0,1.0,,,assets/LevelData/level_332.json
333,小型多色碎色拼贴图,纹样/碎色马赛克,困难,69.73,18,28,298,5,360,0.8557,1.2081,1,89,0,0.6349,0.6508,0.5913,,,assets/LevelData/level_333.json
334,小型多色双轴对称图腾,纹样/双轴对称图腾,困难,69.69,19,20,340,6,360,0.8588,1.0588,1,42,0,0.9684,0.9684,0.8947,,,assets/LevelData/level_334.json
335,中型多色双轴对称图腾,纹样/双轴对称图腾,专家,80.78,21,30,630,6,360,0.8571,0.5714,1,94,0,1.0,1.0,1.0,,,assets/LevelData/level_335.json
336,中型多色双轴对称图腾,纹样/双轴对称图腾,困难,76.37,20,26,520,7,360,0.8577,0.6923,1,77,0,1.0,1.0,1.0,,,assets/LevelData/level_336.json
337,中型高彩环形纹章（左右对称）,纹样/环形纹章,专家,87.4,31,31,557,10,360,0.86,0.6463,1,131,1,0.9105,0.6108,0.5796,,,assets/LevelData/level_337.json
338,大型多色双轴对称图腾,纹样/双轴对称图腾,专家,83.59,37,38,1406,8,360,0.7539,0.256,1,85,0,1.0,1.0,1.0,,,assets/LevelData/level_338.json
339,中型多色双轴对称图腾,纹样/双轴对称图腾,困难,74.04,27,26,702,6,360,0.7621,0.5128,1,63,0,1.0,1.0,1.0,,,assets/LevelData/level_339.json
340,中型多色简笔轮廓,图标/简笔轮廓,困难,66.82,25,23,434,5,360,0.8571,0.8295,1,43,0,0.8052,0.8157,0.7548,,,assets/LevelData/level_340.json
341,中型多色左右对称徽章,纹样/左右对称徽章,困难,75.88,30,32,758,8,360,0.7124,0.4749,1,57,0,0.9125,0.8125,0.7896,,,assets/LevelData/level_341.json
342,大型多色简笔轮廓,图标/简笔轮廓,专家,83.43,46,37,923,5,360,0.8592,0.39,1,112,0,0.4324,0.6933,0.5423,,,assets/LevelData/level_342.json
343,中型高彩双轴对称图腾,纹样/双轴对称图腾,专家,81.83,28,27,756,10,360,0.8598,0.4762,1,58,0,1.0,1.0,1.0,,,assets/LevelData/level_343.json
344,中型多色左右对称徽章,纹样/左右对称徽章,专家,78.53,24,28,535,8,360,0.8579,0.6729,1,94,0,0.9911,0.8304,0.7961,,,assets/LevelData/level_344.json
345,大型高彩满版色块图,构图/满版色块,超高压,92.94,34,31,941,9,360,0.8151,0.3826,1,145,0,0.8843,0.9146,0.8928,,,assets/LevelData/level_345.json
346,中型多色竖幅立像,构图/竖幅立像,专家,81.32,23,58,768,8,360,0.8594,0.4688,3,82,0,0.7016,0.7331,0.5757,,,assets/LevelData/level_346.json
347,大型高彩对称拼豆图,图案/普通拼豆图,超高压,93.82,38,42,1141,9,360,0.8589,0.3155,4,161,0,0.8835,0.7782,0.7149,,,assets/LevelData/level_347.json
348,超大型多色双轴对称图腾,纹样/双轴对称图腾,超高压,92.3,40,46,1840,8,300,0.8592,0.163,1,122,0,1.0,1.0,1.0,,,assets/LevelData/level_348.json
349,中型多色简笔轮廓,图标/简笔轮廓,困难,69.22,26,28,458,5,300,0.8559,0.655,1,55,0,0.8297,0.7253,0.6291,,,assets/LevelData/level_349.json
350,大型多色纵向拼豆图,图案/普通拼豆图,专家,89.15,33,47,1229,7,300,0.8584,0.2441,1,155,0,0.853,0.6544,0.7924,,,assets/LevelData/level_350.json
